name,phone,address,website,google_maps_url,rating,review_count,business_status,primary_type,lead_category,why_relevant,found_via_query,latitude,longitude,place_id
Life in Amed Bali Boutique Hotel,+62 363 23152,"Jl. Raya Amed, Bunutan, Kec. Abang, Kabupaten Karangasem, Bali 80852, Indonesia",http://www.lifebali.com/,https://maps.google.com/?cid=3172770848241785369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.5,171,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Amed, Bali",-8.354891499999999,115.68894139999998,ChIJ-50XhGcG0i0RGZoqw0byByw
Lila Boutik Residence,+62 881-0819-66339,"Jl. Canggu Padang Linjong No.25A, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80363, Indonesia",https://lilaboutikresidence.com/,https://maps.google.com/?cid=10977214139352145136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.6,120,OPERATIONAL,guest_house,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Canggu, Bali",-8.6426673,115.1384034,ChIJs-Eur2M40i0R8Nx6lxnmVpg
Little Ripper Bali Boutique Lofts,+62 811-8882-211,"93VQ+P6W, Gg. Tunjung Jl. Pantai Kedungu, Belalang, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",,https://maps.google.com/?cid=17298872307922839862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,3,OPERATIONAL,bed_and_breakfast,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Kedungu, Bali",-8.6056305,115.08809049999998,ChIJl7N4f2Q30i0RNimV8LXwEfA
Lomo Boutique Hotel,+62 823-2635-9665,"Jl. Labuansait No.28B, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",http://www.lomohotelbali.com/,https://maps.google.com/?cid=15680393226850639332&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,41,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Uluwatu, Bali",-8.8242458,115.1230628,ChIJk4JdjhVF0i0R5J3fwI_ym9k
Lovina Haven Boutique Resort,+62 362 7330777,"Jl. Seririt- Singaraja, Banjar, Kec. Buleleng, Kabupaten Buleleng, Bali 81152, Indonesia",http://www.lovinahavenboutiqueresort.com/,https://maps.google.com/?cid=5245304218185893609&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.6,242,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Lovina, Bali",-8.165839900000002,115.01697440000001,ChIJ5X84OACb0S0R6QbUR2UQy0g
Lulu’s - Wellness Boutique & Cafe,+62 858-1526-6983,"Jl. Pande No.7, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=14816147988422803473&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,119,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Ungasan, Bali",-8.8150858,115.12851219999997,ChIJPcGEUlZF0i0REUCPnRiInc0
Luxury Boutique Hotel Bali,+62 859-3548-8022,"C4CP+9GW, Jl. Tanah Lot Br Laing, Pandak Bandung, Kec. Kediri, Kediri bali, Bali 82171, Indonesia",,https://maps.google.com/?cid=15996278550228194833&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.3,28,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Kedungu, Bali",-8.5790096,115.1363233,ChIJRcRaRYc50i0REVaN6pYy_t0
Magia De Uma a Member of Design Hotels,+62 361 8475125,"Jl. Umalas Tunon No.8A, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",http://www.magiadeuma.com/,https://maps.google.com/?cid=8362992666425116416&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,42,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Umalas, Bali",-8.6646269,115.1529062,ChIJ1YSUMABH0i0RAEd3ZYVRD3Q
"Mathis Lodge, Amed",+62 821-4629-0953,"Bunutan, Abang, Karangasem Regency, Bali 80852, Indonesia",https://www.dijiwasanctuaries.com/at/mathislodgeamed,https://maps.google.com/?cid=16275758086329302644&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.6,710,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Amed, Bali",-8.3721867,115.672005,ChIJiezBM1L_zS0RdH7ZMb8b3-E
Mega Boutique,+62 361 753111,"SImpang Siur, Jl. Bypass Ngurah Rai No.259, Kuta, Denpasar Selatan, Kabupaten Badung, Bali 80361, Indonesia",https://www.megaboutiquehotel.com/,https://maps.google.com/?cid=3887579860672049243&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.1,1866,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Kuta, Bali",-8.721446799999999,115.1864755,ChIJWa9i8bJG0i0RW_BRN0l18zU
Meruhdani Boutique Hotel Ubud,+62 361 977978,"Jl. Bisma No.3, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",http://www.meruhdani.com/,https://maps.google.com/?cid=8016992290298675886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.4,400,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Ubud, Bali",-8.5064096,115.25878900000001,ChIJTX0yQhU90i0RrkJMHgMUQm8
Merusaka Nusa Dua,+62 361 2002900,"Kawasan Wisata Nusa Dua Lot S-3, Jl. Pantai Peminge, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80363, Indonesia",http://merusaka.com/,https://maps.google.com/?cid=6640509008423919136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.6,10117,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Nusa Dua, Bali",-8.8061709,115.23023,ChIJn1KMyC5D0i0RIJ7jnsLTJ1w
"Mulia Resort - Nusa Dua, Bali",+62 361 8467777,"Kawasan Sawangan, Jl. Raya Nusa Dua Selatan, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://www.themulia.com/bali/mulia-resort,https://maps.google.com/?cid=13910365954518270966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.6,9148,OPERATIONAL,resort_hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Nusa Dua, Bali",-8.816461700000001,115.2226229,ChIJq0s9w81c0i0R9sO_piKMC8E
"Mulia Villas - Nusa Dua, Bali",+62 361 8467777,"Kawasan Sawangan, Jl. Raya Nusa Dua Selatan Jl. Nusa Dua, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80362, Indonesia",https://www.themulia.com/bali/mulia-villas,https://maps.google.com/?cid=1247377783062948653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,1311,OPERATIONAL,service,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Nusa Dua, Bali",-8.8166596,115.21898060000001,ChIJcSwDAsxc0i0RLWsuHHyTTxE
Mysa Boutique Hotel Bali,+62 822-4798-3179,"Gg. Mekar Sari No.1, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://mysaboutiquehotel.com/,https://maps.google.com/?cid=4028300019185849871&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,255,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Seminyak, Bali",-8.6717183,115.17090909999999,ChIJiUUjEaRH0i0RD5ZFTIZl5zc
Mû Bungalows Boutique Resort,+62 361 8957442,"Jl. Pantai Bingin, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali 80364, Indonesia",https://mu-bali.com/,https://maps.google.com/?cid=792540850263296315&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.4,234,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Uluwatu, Bali",-8.807140799999999,115.1124693,ChIJReQKfEZF0i0ROwnuSbSr_wo
NEON ROSE MOTEL,+62 822-6630-3175,"Jl. Pantai Pererenan No.101, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",http://neonrosemotel.com/,https://maps.google.com/?cid=3007235848258175549&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,44,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Pererenan, Bali",-8.644671299999999,115.1280316,ChIJ-bGtrWA50i0RPcI_KxLZuyk
Nagara Boutique Hotel and Coworking,+62 889-9988-9898,"Jl. Pantai Balangan No.16, Ungasan, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://nagara.bed-booking.com/,https://maps.google.com/?cid=17201471199692374120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.3,140,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Ungasan, Bali",-8.8163757,115.15070809999999,ChIJtVzD2NJE0i0RaMDGN-vmt-4
New Little Ripper Boutique Hotel,+62 812-9878-686,"Gg. Anggrek Jl. Pantai Kedungu No.88, Belalang, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://www.booking.com/Share-2jbSO7W,https://maps.google.com/?cid=12420361804198516882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,31,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Tabanan, Bali",-8.605601799999999,115.088224,ChIJd9ac5vs50i0RkhgVSUH9Xaw
Nivriti Bali | Private Bamboo House,+62 815-2985-0865,"Banjar Dinas, Jl. Raya Tebola, Telaga Tawang, Kec. Sidemen, Kabupaten Karangasem, Bali 80864, Indonesia",https://www.airbnb.com/rooms/1155461339055740802?adults=2&search_mode=regular_search&source_impression_id=p3_1716979644_yVPprtsZBTZUPslI&previous_page_section_name=1000&federated_search_id=11ca4d72-9d2a-40fc-a185-005bf15a0f78&guests=1,https://maps.google.com/?cid=5384305801322174807&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,87,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Sidemen, Bali",-8.476068399999999,115.44040280000002,ChIJJ8PNEAwR0i0RVxniWZnluEo
Noema Resort Pererenan,+62 361 2093999,"Jl. Pantai Pererenan No.126, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",http://www.noemaresort.com/,https://maps.google.com/?cid=12484836679065310721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,483,OPERATIONAL,resort_hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Pererenan, Bali",-8.6463511,115.12449769999999,ChIJzbcb0Fw50i0RAZZ05s8MQ60
Numa Bali,+62 822-6608-1805,"Sangkan Gunung, Sidemen, Karangasem Regency, Bali 80864, Indonesia 8°28'40.8""S 115°26'04.9""E, Sangkan Gn., Kec. Sidemen, Kabupaten Karangasem, Bali 80864, Indonesia",https://numabali.com/,https://maps.google.com/?cid=14725121109357902349&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,370,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Sidemen, Bali",-8.477122399999999,115.4347665,ChIJcQpNH_0R0i0RDTrixaEjWsw
"Nusa Dua Beach Hotel & Spa, Bali",+62 361 771210,"Kawasan Pariwisata, Nusa Dua Lot, Jl. Nusa Dua North 4, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80363, Indonesia",http://www.nusaduahotel.com/,https://maps.google.com/?cid=10594663883797844500&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.6,5026,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Nusa Dua, Bali",-8.7940956,115.23016179999999,ChIJa8cS2yND0i0RFFJuXKvOB5M
ONAYA Bali Resort,+62 821-4720-3958,"Jl. Bukal Sari No.9, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",http://onayaresorts.com/,https://maps.google.com/?cid=15505591564698640238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,275,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Uluwatu, Bali",-8.8283887,115.12049780000001,ChIJ7d1k0b1b0i0Rbt8nPmDtLtc
Ohana Pererenan,+62 822-4797-6327,"Jl. Pantai Pererenan No.119A, Canggu, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://www.ohanaretreatbali.com/,https://maps.google.com/?cid=5303610125096120337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,45,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Pererenan, Bali",-8.6469314,115.12531999999999,ChIJd_PkCqs50i0REfCEHU81mkk
Ohana's Beachfront Resort & Beach Club,+62 811-3960-0787,"Gg. Nusa Indah, Jungutbatu, Kec. Nusa Penida, Kabupaten Klungkung, Bali 80771, Indonesia",http://www.ohanas.co/,https://maps.google.com/?cid=11376152794914216849&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,5039,OPERATIONAL,resort_hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Nusa Lembongan, Bali",-8.6691146,115.4479714,ChIJ06rJGBZt0i0Rkdtti7E24J0
Okeanos Boutique Hotel,+62 823-4069-2042,"55C6+C5H, Ungasan, South Kuta, Badung Regency, Bali 80361, Indonesia",https://okeanosboutiquehotel.com/,https://maps.google.com/?cid=3250051642018438824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,54,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Ungasan, Bali",-8.8289375,115.1604375,ChIJzSTXPMZb0i0RqB4vuL-AGi0
Oshom Bali,+62 811-3981-3330,"Jl. Pantai Nyanyi, Beraban, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",http://www.oshombali.com/,https://maps.google.com/?cid=4815947097280962929&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,175,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Tabanan, Bali",-8.630687499999999,115.09556250000001,ChIJVYBWito50i0RcWGBdl6u1UI
Pandana Boutique Hotel,+62 878-6218-8496,"Jalan Pandana Tamarind Beach Nusa Lembongan, Jungutbatu, Kec. Nusa Penida, Kabupaten Klungkung, Bali 80771, Indonesia",https://pandanaboutiquehotel.com/,https://maps.google.com/?cid=12291518217396294348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.6,80,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Nusa Lembongan, Bali",-8.682422299999999,115.43926739999999,ChIJgVEBE69t0i0RzBImCrI-lKo
Pelangi Villas Sidemen,+62 822-3773-1818,"Banjar Dinas, GCGV+6CV, Jl. Raya Tebola, Telaga Tawang, Kec. Sidemen, Kabupaten Karangasem, Bali 80864, Indonesia",http://www.pelangivillassidemen.com/,https://maps.google.com/?cid=13427225538146656115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.3,128,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Sidemen, Bali",-8.4743923,115.44354009999999,ChIJC2InAJwa0i0Rc99IiHwWV7o
Planta Luxury Boutique Resort,+62 813-3799-6471,"Jl. Pantai Batu Mejan Jl. Padanglinjong No.11D, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80351, Indonesia",http://www.plantabali.com/,https://maps.google.com/?cid=4555392090942170656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.6,183,OPERATIONAL,service,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Canggu, Bali",-8.6411902,115.13883799999999,ChIJdTtxNGI40i0RIGY7ofgAOD8
Plawa Laguna Bali,+62 811-3960-9664,"Jl. Munduk Tengah No.55, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://plawalagunabali.com/gmaps,https://maps.google.com/?cid=2079520582880999720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,67,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Pererenan, Bali",-8.6506577,115.1250541,ChIJXZTc2iE50i0RKDm8zfPw2xw
Pondok Wisata Patal Kikian,+62 813-5327-8504,"Jl. Raya Sinduwati, Sindu Wati, Kec. Sidemen, Kabupaten Karangasem, Bali 80864, Indonesia",https://www.patalkikianbali.com/,https://maps.google.com/?cid=9659298187552718811&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.5,353,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Sidemen, Bali",-8.455128499999999,115.4565829,ChIJpUO2o6Aa0i0R23-nQIa4DIY
Premaloka,+62 822-6617-5157,"C32V+J9W, Jl. Pantai Kedungu, Belalang, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",,https://maps.google.com/?cid=7835289361966391575&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,30,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Tabanan, Bali",-8.598393,115.09345999999998,ChIJYUciBWA30i0RF2FnXCmKvGw
Purana Boutique Resort,+62 361 9081521,"Br.Kumbuh, Jl. Cempaka, Mas, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",http://www.puranaresort.com/,https://maps.google.com/?cid=1632383800452543535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,494,OPERATIONAL,resort_hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Ubud, Bali",-8.5337281,115.26642149999999,ChIJhRyThpk90i0RL3QT82pkpxY
RONJA Boutique Hotel,+62 811-3833-301,"Jl. Tj. Simah No.4, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://ronjabali.com/,https://maps.google.com/?cid=17473528808292849202&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,328,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Uluwatu, Bali",-8.8108098,115.11139589999999,ChIJJQ3igsZF0i0RMpbZVt9xfvI
Riviera Boutique Hotel Ubud,+62 811-2891-1122,"Jl Raya Pengosekan, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",,https://maps.google.com/?cid=17167074392944483994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,8,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Ubud, Bali",-8.5220524,115.26286209999999,ChIJIxpWmTk90i0Rmh4pkDSzPe4
SOKO’ Stay at Kedungu,+62 813-6557-9000,"Banjar kedungu, Jl. Pantai Kedungu Gg. Tunjung, Belalang, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://www.sokostay.com/,https://maps.google.com/?cid=1075868428861258197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,79,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Kedungu, Bali",-8.6054155,115.0874506,ChIJm9wcDT030i0R1TlVx6JA7g4
Sadara Resort,+62 361 772010,"Tanjung Benoa, Jl. Pratama, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80363, Indonesia",http://sadararesort.com/,https://maps.google.com/?cid=14115559032751735534&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.5,2446,OPERATIONAL,resort_hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Nusa Dua, Bali",-8.7699033,115.2223875,ChIJvTA166dD0i0R7kI5ISeK5MM
Sagara Candidasa,+62 363 42007,"Jl. Raya Candidasa, Sengkidu, Kec. Manggis, Kabupaten Karangasem, Bali, Indonesia",https://www.sagarabali.com/,https://maps.google.com/?cid=10234599237127040234&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.6,661,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Candidasa, Bali",-8.510018400000002,115.57043569999999,ChIJA5Yy7CwJ0i0R6uxw68eZCI4
Samanvaya - Adults Only,+62 821-4710-3884,"Banjar Jl. Raya Tebola, Telaga Tawang, Kec. Sidemen, Kabupaten Karangasem, Bali 80864, Indonesia",https://samanvaya-bali.com/,https://maps.google.com/?cid=15338814574128202211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,1461,OPERATIONAL,resort_hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Sidemen, Bali",-8.4743593,115.44154800000001,ChIJk2was3cQ0i0R4wF_LpZq3tQ
Sanur Hotel | Maha Laksmi Boutique Hotel,+62 361 285043,"Jl. Danau Tamblingan No.105, Sanur, Denpasar Selatan, Kota Denpasar, Bali 80228, Indonesia",http://www.mahalaksmihotel.com/,https://maps.google.com/?cid=339796725569653887&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.1,354,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Sanur, Bali",-8.7045468,115.26111239999999,ChIJp9UXkcBB0i0Rf4xrU1IztwQ
Sawah Indah Villa,+62 853-3805-3904,"Br. Tebola GCFR+WCX Sidemen, Telaga Tawang, Karangasem, Kabupaten Karangasem, Bali 80846, Indonesia",https://web.facebook.com/SawahIndahVillaSidemen,https://maps.google.com/?cid=17053966018907036874&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,681,OPERATIONAL,resort_hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Sidemen, Bali",-8.4754506,115.4406378,ChIJmfi8rKYa0i0RylyJCL3bq-w
Seaside Tribe - Boutique Surf Stay & Retreat,+62 823-4013-7066,"Jl. Nirjhara Belalang, Kediri, Belalang, Banjar Kedungu, Kabupaten Tabanan, Bali 82121, Indonesia",https://www.seaside-tribe.com/,https://maps.google.com/?cid=214880833653072684&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,110,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Kedungu, Bali",-8.6025147,115.0897182,ChIJJQ34sXY30i0RLGPuzvpo-wI
